gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
CAST,0.9998941808974677,0.9999958377573825,404,0.001,-5.047670651799708,5.625549165951392e-07,-3.5806258554619856,0.00034277218871143393,-0.7778520626611313,0.7778520626611313,0.2155688622754491,0.6591375770020534,0.8771929824561404
CAST_negation,0.0001148660478747217,0.0010220221006620566,0,0.001,5.047670651799708,5.625549165951392e-07,3.5806258554619856,0.00034277218871143393,-0.777856787911712,0.777856787911712,0.0,1.0,0.020440442013241137
CCL2,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
CCL20,0.007234579632681403,0.037088428663558076,7,0.001,-2.653946740019939,0.008085405752977769,-0.1962377695750146,0.8444240668890094,-12.811346256044889,12.811346256044889,0.0,0.9928131416837782,0.04802818100316874
CCL20_negation,0.004010167140468426,0.022640535361306023,0,0.001,2.653946740019939,0.008085405752977769,0.1962377695750146,0.8444240668890094,-12.810944774622348,12.810944774622348,0.0,1.0,0.033791843822844815
CCL28,0.28012304388283166,0.5613542358495398,106,0.001,-1.9895994495934812,0.04705715381477706,-1.0885404763123885,0.27635657793569424,-0.6731480632430539,0.6731480632430539,0.05089820359281437,0.9086242299794661,0.5754200595268631
CCL28_negation,0.013465408026103942,0.061517235826122556,0,0.001,1.9895994495934812,0.04705715381477706,1.0885404763123885,0.27635657793569424,-0.6731660302258139,0.6731660302258139,0.0,1.0,0.07362435138764668
CCL2_negation,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
CCL3,0.002848931762823119,0.016935061169689326,7,0.001,0.659151626599972,0.5100858229978416,0.1328675745240582,0.8942981112730185,0.8069876769249339,0.8069876769249339,0.008982035928143712,0.9958932238193019,0.02971063363103391
CCL3_negation,0.004010167140468426,0.022640535361306023,0,0.001,-0.659151626599972,0.5100858229978416,-0.1328675745240582,0.8942981112730185,0.8072285108228758,0.8072285108228758,0.0,1.0,0.033791843822844815
CCL4,0.001556037412633555,0.010148522086969765,249,0.001,2.0533359585169753,0.040542377067521666,1.5645303784765918,0.11769306455779797,0.47994160324175167,0.47994160324175167,0.23053892215568864,0.8234086242299795,0.02958578686211787
CCL4_negation,0.0635448053146797,0.20473831169540463,0,0.001,-2.0533359585169753,0.040542377067521666,-1.5645303784765918,0.11769306455779797,0.4799450611479684,0.4799450611479684,0.0,1.0,0.2241660347029978
CCL5,0.9272444936623276,0.9872705481916348,249,17.001,-0.1675303899077641,0.867004357752081,0.09593659992482535,0.9235709260942436,-0.009264804344120286,0.009264804344120286,0.16167664670658682,0.7997946611909651,0.8771929824561404
CCL5_negation,0.8130699523648756,0.9526375910129504,413,-7.999,0.1675303899077641,0.867004357752081,-0.09593659992482535,0.9235709260942436,-0.009264805923905219,0.009264805923905219,0.281437125748503,0.6724845995893224,0.8771929824561404
CCND2,0.10266493092054413,0.2894485224210812,144,0.001,-2.2726605368417485,0.023321393840746864,-0.882314556788945,0.3776067266524761,-0.5979396974586081,0.5979396974586081,0.08682634730538923,0.8819301848049281,0.3064749060929095
CCND2_negation,0.0005823708769391147,0.004307669698844779,0,0.001,2.2726605368417485,0.023321393840746864,0.882314556788945,0.3776067266524761,-0.597950973177501,0.597950973177501,0.0,1.0,0.02958578686211787
CCR1,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
CCR1_negation,0.0020343146378267725,0.012805201673503037,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.02958578686211787
CCR2,0.0035895856774359625,0.020621951936915756,1,0.001,-1.0,0.3175591291810704,-0.02803396708214494,0.9776350599721979,-10.005195108330609,10.005195108330609,0.0,0.9989733059548255,0.03250395226484095
CCR2_negation,0.0020343146378267725,0.012805201673503037,0,0.001,1.0,0.3175591291810704,0.02803396708214494,0.9776350599721979,-10.002384737502245,10.002384737502245,0.0,1.0,0.02958578686211787
CCR4,0.009549718635084265,0.046656775061352,12,0.001,-3.483850475725693,0.0005162740050260606,-0.3364076049857393,0.7365635153930838,-13.588870201958473,13.588870201958473,0.0,0.9876796714579056,0.05807897310541743
CCR4_negation,0.003430468045911199,0.019817221374584335,0,0.001,3.483850475725693,0.0005162740050260606,0.3364076049857393,0.7365635153930838,-13.58863600446299,13.58863600446299,0.0,1.0,0.03250395226484095
CCR5,0.0014955993546620972,0.009831230922748225,9,0.001,0.49105436930179563,0.6236039872380579,0.07705144245930855,0.9385826214042676,0.5440001022276584,0.5440001022276584,0.008982035928143712,0.9938398357289527,0.02958578686211787
CCR5_negation,0.0023210439166723696,0.014282692293359146,0,0.001,-0.49105436930179563,0.6236039872380579,-0.07705144245930855,0.9385826214042676,0.5441472571246165,0.5441472571246165,0.0,1.0,0.02958578686211787
CCR6,0.4325435795867457,0.7200506941504378,74,0.001,-7.030185326777719,3.462652070025717e-12,-1.8571244181423323,0.06329345493247207,-3.9314346399104743,3.9314346399104743,0.005988023952095809,0.9260780287474333,0.7182081876689066
CCR6_negation,0.0018271487563564339,0.011616625345278868,0,0.001,7.030185326777719,3.462652070025717e-12,1.8571244181423323,0.06329345493247207,-3.9318849228682766,3.9318849228682766,0.0,1.0,0.02958578686211787
